00:00:52.375;A;$GPRMC,155548.00,A,4935.39641,N,01104.04791,E,0.315,,200824,,,A*7E
00:00:52.449;A;$GPVTG,,T,,M,0.315,N,0.584,K,A*2D
00:00:52.484;A;$GPGGA,155548.00,4935.39641,N,01104.04791,E,1,05,3.12,295.4,M,47.0,M,,*55
00:00:52.562;A;$GPGSA,A,3,30,05,07,09,13,,,,,,,,3.82,3.12,2.20*01
00:00:52.617;A;$GPGSV,2,1,08,05,53,292,39,07,54,062,27,09,21,098,24,11,,,22*48
00:00:52.672;B;$SDDPT,,0.00,100.0*4A
00:00:52.684;A;$GPGSV,2,2,08,13,36,280,37,20,,,40,22,09,170,,30,83,141,32*4C
00:00:52.727;B;$SDDBT,,f,,M,,F*28
00:00:52.752;A;$GPGLL,4935.39641,N,01104.04791,E,155548.00,A,A*6C
00:00:52.771;B;$YXMTW,27.08,C*2F
00:00:53.218;I;$POSMVCC,5073,4873*5E
00:00:53.374;A;$GPRMC,155549.00,A,4935.39736,N,01104.04686,E,2.406,,200824,,,A*7E
00:00:53.447;A;$GPVTG,,T,,M,2.406,N,4.456,K,A*20
00:00:53.483;A;$GPGGA,155549.00,4935.39736,N,01104.04686,E,1,05,3.12,296.5,M,47.0,M,,*50
00:00:53.562;A;$GPGSA,A,3,30,05,07,09,13,,,,,,,,3.82,3.12,2.20*01
00:00:53.618;A;$GPGSV,2,1,08,05,53,292,36,07,54,062,25,09,21,098,25,11,,,20*46
00:00:53.673;B;$SDDPT,,0.00,100.0*4A
00:00:53.683;A;$GPGSV,2,2,08,13,36,280,37,20,,,40,22,09,170,,30,83,141,32*4C
00:00:53.729;B;$SDDBT,,f,,M,,F*28
00:00:53.750;A;$GPGLL,4935.39736,N,01104.04686,E,155549.00,A,A*6B
00:00:53.776;B;$YXMTW,27.08,C*2F
00:00:54.220;I;$POSMVCC,5073,4873*5E
00:00:54.375;A;$GPRMC,155550.00,A,4935.39736,N,01104.04653,E,1.089,,200824,,,A*7E
00:00:54.448;A;$GPVTG,,T,,M,1.089,N,2.016,K,A*26
00:00:54.486;A;$GPGGA,155550.00,4935.39736,N,01104.04653,E,1,05,3.13,295.7,M,47.0,M,,*50
00:00:54.561;A;$GPGSA,A,3,30,05,07,09,13,,,,,,,,3.82,3.13,2.20*00
00:00:54.616;A;$GPGSV,2,1,07,05,53,292,43,07,54,062,30,09,21,098,26,13,36,280,44*73
00:00:54.671;B;$SDDPT,,0.00,100.0*4A
00:00:54.690;A;$GPGSV,2,2,07,20,,,38,22,09,170,,30,83,141,33*74
00:00:54.724;B;$SDDBT,,f,,M,,F*28
00:00:54.742;A;$GPGLL,4935.39736,N,01104.04653,E,155550.00,A,A*6B
00:00:54.775;B;$YXMTW,27.07,C*20
00:00:55.220;I;$POSMVCC,5073,4873*5E
00:00:55.374;A;$GPRMC,155551.00,A,4935.39693,N,01104.04605,E,0.505,,200824,,,A*72
00:00:55.448;A;$GPVTG,,T,,M,0.505,N,0.936,K,A*2F
00:00:55.483;A;$GPGGA,155551.00,4935.39693,N,01104.04605,E,1,05,3.13,295.3,M,47.0,M,,*58
00:00:55.562;A;$GPGSA,A,3,30,05,07,09,13,,,,,,,,3.82,3.13,2.20*00
00:00:55.616;A;$GPGSV,2,1,07,05,53,292,36,07,54,062,31,09,21,098,26,13,36,280,45*71
00:00:55.673;B;$SDDPT,,0.00,100.0*4A
00:00:55.688;A;$GPGSV,2,2,07,20,,,27,22,09,170,,30,83,141,27*7F
00:00:55.727;B;$SDDBT,,f,,M,,F*28
00:00:55.741;A;$GPGLL,4935.39693,N,01104.04605,E,155551.00,A,A*67
00:00:55.775;B;$YXMTW,27.07,C*20
00:00:56.221;I;$POSMVCC,5073,4873*5E
00:00:56.381;A;$GPRMC,155552.00,A,4935.39739,N,01104.04601,E,0.984,,200824,,,A*71
00:00:56.455;A;$GPVTG,,T,,M,0.984,N,1.823,K,A*2E
00:00:56.492;A;$GPGGA,155552.00,4935.39739,N,01104.04601,E,1,06,2.12,294.6,M,47.0,M,,*59
00:00:56.568;A;$GPGSA,A,3,30,20,05,07,09,13,,,,,,,2.99,2.12,2.11*0B
00:00:56.625;A;$GPGSV,2,1,07,05,53,292,42,07,54,062,23,09,21,098,25,13,36,280,36*76
00:00:56.678;B;$SDDPT,,0.00,100.0*4A
